insee;nom;altitude;code_postal;longitude;latitude;pop99;surface;departement;region;indicatif
1344;Saint-Denis-lès-Bourg;230;1000;0.090543806893816;0.80640511149697;4921;12.61;1;RA;4
1345;Saint-Denis-en-Bugey;245;1500;0.093006673302788;0.80196901749019;1944;2.60;1;RA;4
1346;Saint-Didier-d'Aussiat;217;1340;0.088342754187136;0.80819895022821;666;15.18;1;RA;4
1347;Saint-Didier-de-Formans;210;1600;0.083446124726484;0.80207088340189;1544;6.64;1;RA;4
1348;Saint-Didier-sur-Chalaronne;179;1140;0.08408609065881;0.80597367940036;2259;25.17;1;RA;4
1349;Saint-Éloi;290;1800;0.089923240425559;0.80169757479608;402;14.11;1;RA;4
1350;Saint-Étienne-du-Bois;240;1370;0.092376402941306;0.80786925088526;2046;28.57;1;RA;4
1351;Saint-Étienne-sur-Chalaronne;195;1140;0.084900560221561;0.80542580058512;1179;21.10;1;RA;4
1352;Saint-Étienne-sur-Reyssouze;197;1190;0.087276166492939;0.81006549325722;386;13.99;1;RA;4
1353;Sainte-Euphémie;210;1600;0.083770955478068;0.80238120824791;1118;4.62;1;RA;4
1354;Saint-Genis-Pouilly;450;1630;0.10508821177885;0.80710325917673;6383;9.86;1;RA;4
1355;Saint-Genis-sur-Menthon;200;1380;0.087397365289673;0.80777717209058;363;11.64;1;RA;4
1356;Saint-Georges-sur-Renon;263;1400;0.087799768930383;0.80472765290535;161;5.67;1;RA;4
1357;Saint-Germain-de-Joux;530;1130;0.10009948687875;0.80598819362831;476;11.41;1;RA;4
1358;Saint-Germain-les-Paroisses;390;1300;0.098072962769634;0.79889539669711;307;16.42;1;RA;4
1359;Saint-Germain-sur-Renon;270;1240;0.088255485727166;0.80427684631183;215;16.42;1;RA;4
1360;Saint-Jean-de-Gonville;510;1630;0.10382284407641;0.80656510089945;1182;12.16;1;RA;4
1361;Saint-Jean-de-Niost;220;1800;0.091086800472949;0.80005893177736;1082;14.11;1;RA;4
1362;Saint-Jean-de-Thurigneux;285;1390;0.085239946812977;0.80200303937312;554;16.24;1;RA;4
1363;Saint-Jean-le-Vieux;260;1640;0.094010218980556;0.8033701731187;1450;15.20;1;RA;4
1364;Saint-Jean-sur-Reyssouze;207;1560;0.088352441435603;0.80977940317713;579;27.47;1;RA;4
1365;Saint-Jean-sur-Veyle;180;1290;0.08577808012312;0.80736990818088;958;11.23;1;RA;4
1366;Sainte-Julie;225;1150;0.092143684273925;0.80094130362553;535;11.45;1;RA;4
1367;Saint-Julien-sur-Reyssouze;188;1560;0.089147544823802;0.80987640881983;514;7.50;1;RA;4
1368;Saint-Julien-sur-Veyle;210;1540;0.086471359211517;0.80639059726903;527;9.88;1;RA;4
1369;Saint-Just;255;1250;0.092109753937162;0.80617241779671;789;3.41;1;RA;4
1370;Saint-Laurent-sur-Saône;173;01620|01750;0.08445939926461;0.8081747154623;1655;0.57;1;RA;4
1371;Saint-Marcel;285;1390;0.087028908630482;0.80194970957228;1059;11.70;1;RA;4
1372;Saint-Martin-de-Bavel;323;1510;0.099091064287237;0.80022378144884;332;8.63;1;RA;4
1373;Saint-Martin-du-Frêne;520;1430;0.096890019902935;0.80529490621753;1050;19.55;1;RA;4
1374;Saint-Martin-du-Mont;357;1160;0.092996952764809;0.80465494860759;1302;28.12;1;RA;4
1375;Saint-Martin-le-Châtel;221;1310;0.089297830333066;0.80778203235956;652;12.62;1;RA;4
1376;Saint-Maurice-de-Beynost;200;1700;0.086873762852227;0.79996192613466;4020;6.93;1;RA;4
1378;Saint-Maurice-de-Gourdans;205;1800;0.090679561530383;0.79974381324138;1949;25.55;1;RA;4
1379;Saint-Maurice-de-Rémens;234;1500;0.092104901990552;0.80211455924377;604;10.39;1;RA;4
1380;Saint-Nizier-le-Bouchoux;210;1560;0.089860215053886;0.81087023395962;546;28.18;1;RA;4
1381;Saint-Nizier-le-Désert;281;1320;0.089835971965587;0.8038453476362;489;25.01;1;RA;4
1382;Sainte-Olive;291;1330;0.085991391004057;0.80323441848215;253;7.46;1;RA;4
1383;Saint-Paul-de-Varax;260;1240;0.089482054501473;0.80457738404085;1187;25.87;1;RA;4
1384;Saint-Rambert-en-Bugey;300;1230;0.094902278077192;0.80192547480638;2065;28.73;1;RA;4
1385;Saint-Rémy;250;1310;0.090165646341403;0.80616269725875;813;7.37;1;RA;4
1386;Saint-Sorlin-en-Bugey;200;1150;0.093806595348085;0.80082006321691;939;9.06;1;RA;4
1387;Saint-Sulpice;215;1340;0.0879791328298;0.80845101842539;103;5.15;1;RA;4
1388;Saint-Trivier-de-Courtes;215;1560;0.08868696775803;0.81087023395962;935;16.48;1;RA;4
1389;Saint-Trivier-sur-Moignans;254;1990;0.085477500782213;0.80413137113728;1537;42.36;1;RA;4
1390;Saint-Vulbas;207;1150;0.092381254887918;0.7999522721757;804;21.62;1;RA;4
1391;Salavre;240;1270;0.093321775194013;0.80921707671295;285;7.80;1;RA;4
1392;Samognat;430;1580;0.097311806362954;0.80736018764289;422;14.25;1;RA;4
1393;Sandrans;280;1400;0.086912545135603;0.80398589596274;416;29.38;1;RA;4
1396;Sault-Brénaz;210;01150|01790;0.094218686237261;0.80048070991501;973;5.71;1;RA;4
1397;Sauverny;480;1220;0.10672687976471;0.80836866016869;1015;1.83;1;RA;4
1398;Savigneux;260;1480;0.084624223968951;0.80289992544922;875;14.91;1;RA;4
1399;Ségny;486;1170;0.10604328792478;0.80803896082573;1348;3.25;1;RA;4
1400;Seillonnaz;540;1470;0.095828275832969;0.79946744369925;123;9.71;1;RA;4
1401;Sergy;472;1630;0.10460339162478;0.80725352804125;1247;9.78;1;RA;4
1402;Sermoyer;197;1190;0.08690769318899;0.81151991210755;545;16.82;1;RA;4
1403;Serrières-de-Briord;230;1470;0.095193170169634;0.79950625927214;960;8.63;1;RA;4
1404;Serrières-sur-Ain;320;1450;0.095144683993038;0.80554704099374;79;8.39;1;RA;4
1405;Servas;265;01240|01960;0.090136551306496;0.80519310688487;914;13.05;1;RA;4
1406;Servignat;210;1560;0.08846395298387;0.81042908132505;135;7.94;1;RA;4
1407;Seyssel;260;1420;0.10176239795291;0.80212421320273;801;2.40;1;RA;4
1408;Simandre-sur-Suran;310;1250;0.094519282222925;0.80678814064075;638;16.33;1;RA;4
1409;Songieu;730;1260;0.099541937459787;0.80238600193787;125;20.41;1;RA;4
1410;Sonthonnax-la-Montagne;670;1580;0.096410051695475;0.80693840950525;302;14.27;1;RA;4
1411;Souclin;600;1150;0.094562916452911;0.80070374965629;221;13.32;1;RA;4
1412;Sulignat;260;1400;0.086641060829603;0.8059639588624;485;10.77;1;RA;4
1413;Surjoux;370;1420;0.10124849108631;0.80328295459302;69;4.41;1;RA;4
1414;Sutrieu;610;1260;0.09876138991142;0.80198366487619;218;18.99;1;RA;4
1415;Talissieu;250;1510;0.099687395989576;0.80059709005464;402;4.96;1;RA;4
1416;Tenay;327;1230;0.096177416251879;0.80143092579195;1086;13.21;1;RA;4
1417;Thézillieu;870;1110;0.097685098323999;0.80099463342636;299;26.36;1;RA;4
1418;Thil;178;1120;0.087649458453983;0.79963229337074;949;5.12;1;RA;4
1419;Thoiry;480;1710;0.10433675926539;0.80697722507814;4063;28.91;1;RA;4
1420;Thoissey;177;1140;0.083804902459588;0.80588153402666;1358;1.36;1;RA;4
1421;Torcieu;262;1230;0.094179903953886;0.80147946190281;646;10.89;1;RA;4
1422;Tossiat;267;1250;0.092769102688795;0.80532886152144;1115;10.19;1;RA;4
1423;Toussieux;238;1600;0.084265471202983;0.80217268273456;727;4.73;1;RA;4
1424;Tramoyes;300;1390;0.086708938147887;0.80072798442221;1527;13.08;1;RA;4
1425;La_Tranclière;275;1160;0.091799470703032;0.80480521747211;300;14.75;1;RA;4
1426;Treffort-Cuisiat;300;1370;0.093695083799816;0.80760746215012;1910;39.77;1;RA;4
1427;Trévoux;170;1600;0.083334621500594;0.80183818970164;6392;5.65;1;RA;4
1428;Valeins;260;1140;0.085002384521364;0.80482951881705;67;4.34;1;RA;4
1429;Vandeins;240;1660;0.088628794332969;0.80664752573519;510;9.30;1;RA;4
1430;Varambon;250;1160;0.092759398795573;0.80359321286;385;7.98;1;RA;4
1431;Vaux-en-Bugey;277;1150;0.093476920972268;0.80159577546341;1003;8.28;1;RA;4
1432;Verjon;230;1270;0.093384817210442;0.80889223763898;192;5.13;1;RA;4
1433;Vernoux;212;1560;0.0891717879121;0.81122902833748;127;10.22;1;RA;4
1434;Versailleux;296;1330;0.089103910593816;0.8025072423465;255;19.42;1;RA;4
1435;Versonnex;479;1210;0.10642144847719;0.80814076015839;1712;5.85;1;RA;4
1436;Vesancy;660;1170;0.10629540605623;0.80892619294289;449;10.74;1;RA;4
1437;Vescours;208;1560;0.08769794463058;0.8110981339699;191;12.49;1;RA;4
1439;Vésines;172;1570;0.08492965525647;0.80913465187722;113;3.90;1;RA;4
1441;Vieu-d'Izenave;650;1430;0.096502172102057;0.80429136053978;537;20.04;1;RA;4
1442;Vieu;520;1260;0.099183184693818;0.80106733772412;311;6.51;1;RA;4
1443;Villars-les-Dombes;278;1330;0.087775525842086;0.80292416021515;4190;24.72;1;RA;4
1444;Villebois;240;1150;0.094868422641834;0.80018496587595;954;14.09;1;RA;4
1445;Villemotier;238;1270;0.092861223095376;0.80886800287308;455;13.90;1;RA;4
1446;Villeneuve;270;1480;0.084410913088014;0.80325871982709;939;26.91;1;RA;4
1447;Villereversure;290;1250;0.093922958842965;0.80608999296099;1102;17.50;1;RA;4
1448;Villes;547;1200;0.1009624426181;0.80442711517633;268;9.06;1;RA;4
1449;Villette-sur-Ain;250;1320;0.091969147353983;0.80268660624591;472;19.85;1;RA;4
1450;Villieu-Loyes-Mollon;226;1800;0.09116920866393;0.80144550659892;2407;15.85;1;RA;4
1451;Viriat;227;1440;0.091033462349742;0.80728748334514;5288;45.34;1;RA;4
1452;Virieu-le-Grand;270;1510;0.098640199437064;0.80022378144884;949;12.67;1;RA;4
1453;Virieu-le-Petit;635;1260;0.099929801905421;0.80125156189253;281;16.46;1;RA;4
1454;Virignin;225;1300;0.099701935184651;0.79791601920622;643;7.84;1;RA;4
1456;Vongnes;320;1350;0.099924949958811;0.79963229337074;89;2.07;1;RA;4
1457;Vonnas;192;1540;0.087125856016539;0.80668148103908;2422;18.11;1;RA;4
2001;Abbécourt;40;2300;0.05552571446685;0.86560092410087;447;6.04;2;PI;2
2002;Achery;55;2800;0.059181198507418;0.86728803665142;540;6.91;2;PI;2
2003;Acy;140;2200;0.059549655166609;0.86123274070189;951;11.63;2;PI;2
2004;Agnicourt-et-Séchelles;108;2340;0.068998675549886;0.86772918928599;211;10.71;2;PI;2
2005;Aguilcourt;56;2190;0.06923623368031;0.86229447644948;359;10.57;2;PI;2
2006;Aisonville-et-Bernoville;155;2110;0.061493762762367;0.87153018595182;291;8.76;2;PI;2
2007;Aizelles;86;2820;0.066545529678894;0.86375375556879;94;4.89;2;PI;2
2008;Aizy-Jouy;90;2370;0.061382251214098;0.86281805391979;242;14.63;2;PI;2
2009;Alaincourt;62;2240;0.058938792591572;0.86856795187133;465;5.98;2;PI;2
2010;Allemant;100;2320;0.060252642309416;0.8632544128644;117;5.20;2;PI;2
2011;Ambleny;50;2290;0.055549953393959;0.86184846354592;1112;17.26;2;PI;2
2012;Ambrief;140;2200;0.059370291267192;0.86078666121929;84;4.47;2;PI;2
2013;Amifontaine;70;2190;0.06838781297485;0.86366161019506;387;28.13;2;PI;2
2014;Amigny-Rouy;95;2700;0.057649202606782;0.86582875753211;626;13.16;2;PI;2
2015;Ancienville;130;2600;0.056092942811902;0.85899774933606;78;3.88;2;PI;2
2016;Andelain;84;2800;0.058851524131602;0.86640566480326;159;2.86;2;PI;2
2017;Anguilcourt-le-Sart;54;2800;0.059947206860709;0.86725408134753;268;9.16;2;PI;2
2018;Anizy-le-Château;70;2320;0.060242955060951;0.86403012511092;1903;9.53;2;PI;2
2019;Annois;67;2480;0.05549176748533;0.86778737935583;383;6.04;2;PI;2
2020;Any-Martin-Rieux;220;2500;0.073662594665536;0.8705993445718;505;17.85;2;PI;2
2021;Archon;180;2360;0.071868780901422;0.86815589427166;83;6.55;2;PI;2
2022;Arcy-Sainte-Restitue;131;2130;0.060461122049688;0.85961340560108;369;26.45;2;PI;2
2023;Armentières-sur-Ourcq;116;2210;0.059093934208636;0.85840140098897;105;6.90;2;PI;2
2024;Arrancy;120;2860;0.065522576214681;0.86380222510062;50;5.57;2;PI;2
2025;Artemps;77;2480;0.055685708030526;0.86855823133334;338;6.47;2;PI;2
2026;Artonges;170;2330;0.062027064931844;0.85398960832715;145;13.22;2;PI;2
2027;Assis-sur-Serre;65;2270;0.062114329230625;0.8672056118157;266;8.15;2;PI;2
2028;Athies-sous-Laon;70;2840;0.064281455761731;0.86522761549506;2132;15.44;2;PI;2
2029;Attilly;110;2490;0.054682141546812;0.87018722039312;397;11.88;2;PI;2
2030;Aubencheul-aux-Bois;137;2420;0.056985001908539;0.87314945447361;272;2.18;2;PI;2
2031;Aubenton;180;2500;0.073347459484796;0.86984786709121;713;23.86;2;PI;2
2032;Aubigny-aux-Kaisnes;85;2590;0.05439610140098;0.86873280154281;271;3.71;2;PI;2
2033;Aubigny-en-Laonnois;143;2820;0.06618676026817;0.86389923074333;114;4.37;2;PI;2
2034;Audignicourt;80;2300;0.054711219936963;0.86354529663445;98;5.75;2;PI;2
2035;Audigny;140;2120;0.063680276273971;0.87040539986543;207;10.66;2;PI;2
2036;Augy;70;2220;0.061343473091912;0.86112122083124;70;2.57;2;PI;2
2037;Aulnois-sous-Laon;72;2000;0.062856094495618;0.86593541713378;1218;9.67;2;PI;2
2038;Les_Autels;217;2360;0.073730455339063;0.86856309160233;74;6.04;2;PI;2
2039;Autremencourt;100;2250;0.066080104827701;0.86752073035168;162;9.26;2;PI;2
2040;Autreppes;130;2580;0.067282442997277;0.87098716740556;142;6.86;2;PI;2
2041;Autreville;66;2300;0.056553519877675;0.86542635389141;760;3.62;2;PI;2
2042;Azy-sur-Marne;70;2400;0.058740033389279;0.85522584770516;381;2.76;2;PI;2
2043;Bagneux;80;2290;0.057237095072849;0.86320108306357;62;2.28;2;PI;2
2044;Bancigny;170;2140;0.070399789566513;0.86920790948127;32;3.36;2;PI;2
2046;Barenton-Bugny;68;2000;0.063728758289378;0.8662699101667;533;11.53;2;PI;2
2047;Barenton-Cel;69;2000;0.063738445537842;0.86643962010717;133;6.76;2;PI;2
2048;Barenton-sur-Serre;73;2270;0.064271747707321;0.86692444858361;109;7.99;2;PI;2
2049;Barisis;70;2700;0.058192192024725;0.86532941482773;669;14.94;2;PI;2
2050;Barzy-en-Thiérache;165;2170;0.065396508826581;0.87339666240181;313;7.74;2;PI;2
2051;Barzy-sur-Marne;80;2850;0.062017361038622;0.85670456790042;356;7.63;2;PI;2
2052;Bassoles-Aulers;130;2380;0.059016369641888;0.8644324621726;144;7.09;2;PI;2
2053;Baulne-en-Brie;100;2330;0.063103356519264;0.85499801427391;238;18.85;2;PI;2
2054;Bazoches-sur-Vesles;60;2220;0.063151826051104;0.86057334201598;383;9.50;2;PI;2
2055;Beaumé;180;2500;0.072406922533942;0.86984300682223;118;9.21;2;PI;2
2056;Beaumont-en-Beine;106;2300;0.054662733760367;0.86725894161652;137;5.40;2;PI;2
2057;Beaurevoir;150;2110;0.057770397242326;0.87263067069327;1498;21.91;2;PI;2
2058;Beaurieux;81;2160;0.065280166137647;0.86207143670818;704;9.66;2;PI;2
2059;Beautor;51;2800;0.058323090553492;0.86662384427557;2977;7.55;2;PI;2
2060;Beauvois-en-Vermandois;92;2590;0.054207012802396;0.86985272736021;306;7.53;2;PI;2
2061;Becquigny;157;2110;0.060543534401859;0.87291190050439;274;4.74;2;PI;2
2062;Belleau;123;2400;0.057494060989718;0.85665609836859;135;6.71;2;PI;2
2063;Bellenglise;95;2420;0.056665027264755;0.87131200647952;410;6.46;2;PI;2
2064;Belleu;67;2200;0.058318238606881;0.86147515494011;4031;4.58;2;PI;2
2065;Bellicourt;121;2420;0.056461399471093;0.87199071308331;680;9.89;2;PI;2
2066;Benay;110;2440;0.057702524085232;0.8684806667666;187;6.84;2;PI;2
2067;Bergues-sur-Sambre;150;2450;0.064674151348031;0.87325125380627;195;4.50;2;PI;2
2068;Berlancourt;150;2250;0.065585597425164;0.86882002006849;93;5.23;2;PI;2
2069;Berlise;130;2340;0.071679696464026;0.86681292871296;100;6.45;2;PI;2
2070;Bernot;91;2120;0.061067132678115;0.87038602536849;455;16.76;2;PI;2
2071;Berny-Rivière;60;2290;0.054793636450323;0.86236232047825;582;7.96;2;PI;2
2072;Berrieux;90;2820;0.06718063950342;0.86372466053388;161;5.02;2;PI;2
2073;Berry-au-Bac;55;2190;0.068130863702737;0.86225566087659;528;8.11;2;PI;2
2074;Bertaucourt-Epourdon;103;2800;0.059060003871873;0.8660856859983;515;7.59;2;PI;2
2075;Berthenicourt;62;2240;0.059069691120339;0.86867461147297;200;3.21;2;PI;2
2076;Bertricourt;61;2190;0.069982855053103;0.862129626778;70;4.53;2;PI;2
2077;Berzy-le-Sec;130;2200;0.057828570667389;0.86103393572652;395;11.69;2;PI;2
2078;Besmé;65;2300;0.055200887876456;0.86460703238204;133;2.71;2;PI;2
2079;Besmont;175;2500;0.071931806273093;0.86984786709121;146;15.81;2;PI;2
2080;Besny-et-Loizy;80;2870;0.062497325084892;0.86569786316454;350;9.65;2;PI;2
2081;Béthancourt-en-Vaux;99;2300;0.054939090818923;0.86619234559994;368;4.33;2;PI;2
2082;Beugneux;146;2210;0.059598141343205;0.85930314733408;83;7.69;2;PI;2
2083;Beuvardes;170;2130;0.060902287167828;0.85766450431534;640;15.65;2;PI;2
2084;Bézu-le-Guéry;140;2310;0.056306257854029;0.8553470881138;204;11.27;2;PI;2
2085;Bézu-Saint-Germain;170;2400;0.059501189795958;0.85709725100316;477;11.12;2;PI;2
2086;Bichancourt;60;2300;0.056126873148666;0.86533906878669;941;7.76;2;PI;2
2087;Bieuxy;130;2290;0.056951071571775;0.86301199862618;25;4.49;2;PI;2
2088;Bièvres;116;2860;0.064814737125264;0.86382645986654;76;2.73;2;PI;2
2089;Billy-sur-Aisne;73;2200;0.059055151925262;0.8614169648703;1189;7.51;2;PI;2
2090;Billy-sur-Ourcq;150;2210;0.057620107571873;0.85900254302602;201;10.22;2;PI;2
2091;Blanzy-lès-Fismes;150;2160;0.064121458036867;0.86110664002427;94;5.27;2;PI;2
2093;Blérancourt;70;2300;0.055036042366169;0.86421914296928;1193;10.82;2;PI;2
2094;Blesmes;100;2400;0.060252642309416;0.85584643081818;381;9.87;2;PI;2
2095;Bohain-en-Vermandois;135;2110;0.060291420431602;0.87244644652487;6600;31.99;2;PI;2
2096;Bois-lès-Pargny;138;2270;0.063699667415658;0.8679813240622;172;10.43;2;PI;2
2097;Boncourt;100;2350;0.06886777702112;0.86596937243767;225;13.35;2;PI;2
2098;Bonneil;77;2400;0.058458824384112;0.8553422278448;374;2.12;2;PI;2
2099;Bonnesvalyn;120;2400;0.057915834966169;0.85732029074446;199;6.34;2;PI;2
2100;Bony;135;2420;0.056272331678455;0.87246102733183;124;8.00;2;PI;2
2101;Bosmont-sur-Serre;100;2250;0.067330929173873;0.86800069855914;190;9.79;2;PI;2
2102;Bouconville-Vauclair;105;2860;0.06554681930298;0.86333683770014;161;13.10;2;PI;2
2103;Boué;150;2450;0.064567479262807;0.87289252600744;1288;10.73;2;PI;2
2104;Bouffignereux;75;2160;0.067103058291914;0.86173694367528;110;4.37;2;PI;2
2105;Bouresches;130;2400;0.057770397242326;0.85629244372174;183;7.67;2;PI;2
2106;Bourg-et-Comin;60;2160;0.063811174802737;0.86213928073696;678;5.11;2;PI;2
2107;Bourguignon-sous-Coucy;58;2300;0.05512816277275;0.86470883171471;83;2.77;2;PI;2
2108;Bourguignon-sous-Montbavin;90;2000;0.061770115659732;0.86444218271058;121;1.94;2;PI;2
2109;La_Bouteille;210;2140;0.069376836102299;0.87021145515904;508;19.39;2;PI;2
2110;Braine;55;2220;0.061677999414341;0.86118420459102;2069;11.65;2;PI;2
2111;Brancourt-en-Laonnois;85;2320;0.059651479466412;0.86419976847234;675;6.69;2;PI;2
2112;Brancourt-le-Grand;130;2110;0.059060003871873;0.87227194289443;636;13.42;2;PI;2
2114;Brasles;70;2400;0.059845403366852;0.85606947055948;1236;7.44;2;PI;2
2115;Braye-en-Laonnois;100;2000;0.063001532219461;0.86290533902451;195;8.22;2;PI;2
2116;Braye-en-Thiérache;150;2140;0.069115039044766;0.86882002006849;153;9.14;2;PI;2
2117;Bray-Saint-Christophe;75;2480;0.054895456588937;0.86868912570092;68;2.90;2;PI;2
2118;Braye;60;2880;0.058836984936525;0.86261445525446;131;1.31;2;PI;2
2119;Brécy;111;2210;0.059850255313462;0.85778081787595;318;10.41;2;PI;2
2120;Brenelle;150;2220;0.061842828279871;0.86162542380463;190;4.43;2;PI;2
2121;Breny;90;2210;0.058517014453931;0.85844021656186;238;4.51;2;PI;2
2122;Brie;95;2870;0.060800483673971;0.86569786316454;69;2.87;2;PI;2
2123;Brissay-Choigny;64;2240;0.058992130714779;0.86781161412173;301;8.79;2;PI;2
2124;Brissy-Hamégicourt;65;2240;0.058996982661391;0.86816068796162;626;12.27;2;PI;2
2125;Brumetz;100;2810;0.055171797002736;0.85697607717357;183;7.26;2;PI;2
2126;Brunehamel;234;2360;0.072964463630529;0.86866975120399;511;8.86;2;PI;2
2127;Bruyères-sur-Fère;135;2130;0.060107200424385;0.85850806059064;217;9.03;2;PI;2
2128;Bruyères-et-Montbérault;84;2860;0.063961464473191;0.8643743386818;1512;11.72;2;PI;2
2129;Bruys;110;2220;0.062196745743985;0.85993345098506;19;5.64;2;PI;2
2130;Bucilly;156;2500;0.071408212158027;0.87054601477099;229;13.05;2;PI;2
2131;Bucy-le-Long;60;2880;0.059186050454029;0.86209567147411;1958;12.97;2;PI;2
2132;Bucy-lès-Cerny;120;2870;0.061411346249008;0.86537788435958;170;8.81;2;PI;2
2133;Bucy-lès-Pierrepont;90;2350;0.06810662061444;0.86651232440492;418;14.77;2;PI;2
2134;Buire;165;2500;0.07078763736739;0.87100654190248;892;4.06;2;PI;2
2135;Buironfosse;200;2620;0.06695276862146;0.87208285845704;1203;17.74;2;PI;2
2136;Burelles;130;2140;0.068033912155491;0.86886855617936;154;13.99;2;PI;2
2137;Bussiares;100;2810;0.056854099218582;0.85678213246718;101;7.70;2;PI;2
2138;Buzancy;133;2200;0.058434602101761;0.86068000161765;169;4.90;2;PI;2
2139;Caillouël-Crépigny;110;2300;0.05459487724803;0.86605659096337;426;6.71;2;PI;2
2140;Camelin;80;2300;0.054711219936963;0.86438399264075;424;9.23;2;PI;2
2141;La_Capelle;223;2260;0.068349030691474;0.87227194289443;2007;12.32;2;PI;2
2142;Castres;75;2680;0.056519572896155;0.86926609955108;164;5.78;2;PI;2
2143;Le_Catelet;100;2420;0.056640784176456;0.87270337499103;218;0.43;2;PI;2
2144;Caulaincourt;70;2490;0.054226403944083;0.87031811476069;121;5.92;2;PI;2
2145;Caumont;81;2300;0.055452985201956;0.86626025620774;474;5.80;2;PI;2
2146;Celles-lès-Condé;86;2330;0.062337348165974;0.85541013845259;77;3.90;2;PI;2
2147;La_Celle-sous-Montmirail;120;2540;0.060495048225262;0.85280663217093;81;5.76;2;PI;2
2148;Celles-sur-Aisne;70;2370;0.060756849443985;0.86230899067742;205;6.13;2;PI;2
2149;Cerizy;105;2240;0.058095219671532;0.86850010784255;48;4.07;2;PI;2
2150;Cerny-en-Laonnois;180;2860;0.064039045684697;0.86293929432842;54;7.29;2;PI;2
2151;Cerny-lès-Bucy;86;2870;0.061915553383575;0.86530518006182;114;3.17;2;PI;2
2152;Cerseuil;110;2220;0.061406494302396;0.86087880659302;80;4.59;2;PI;2
2153;Cessières;110;2320;0.061042889589816;0.86496096649091;437;9.68;2;PI;2
